timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6981.328456731	0.000000000	0.501	-1.970	0.233	0.203	2.070354	1	4294967295
6981.629028806	0.000000000	0.516	-1.720	0.216	0.258	1.999736	1	4294967295
6981.929466106	0.000000000	0.555	-1.336	0.207	0.338	3.461221	1	4294967295
6982.229849673	0.000000000	0.519	-1.115	0.178	0.375	1.702141	1	4294967295
6982.530188264	0.000000000	0.486	-0.886	0.152	0.411	1.629543	1	4294967295
6982.830342338	0.000000000	0.468	-0.660	0.133	0.442	1.359809	1	4294967295
6983.130591171	0.000000000	0.467	-0.459	0.119	0.463	0.995394	1	4294967295
6983.430847991	0.000000000	0.452	-0.303	0.104	0.471	0.844846	1	4294967295
6983.730496092	0.000000000	0.466	-0.171	0.099	0.470	0.520468	1	4294967295
6984.030277460	0.000000000	0.546	-0.049	0.113	0.465	1.108796	1	4294967295
6984.330099422	0.000000000	0.610	0.028	0.122	0.448	0.941777	1	4294967295
6984.630001162	0.000000000	0.666	0.084	0.127	0.427	1.015588	1	4294967295
6984.931656641	0.000000000	0.675	0.154	0.120	0.412	0.664330	1	4294967295
6985.229321192	0.000000000	0.693	0.189	0.115	0.389	0.938769	1	4294967295
6985.528967899	0.000000000	0.718	0.196	0.113	0.362	1.088007	1	4294967295
6985.828958673	0.000000000	0.700	0.132	0.100	0.317	1.335595	1	4294967295
6986.128819701	0.000000000	0.683	0.042	0.089	0.269	1.472756	1	4294967295
6986.428352053	0.000000000	0.703	-0.050	0.089	0.223	1.530392	1	4294967295
6986.727913339	0.000000000	0.694	-0.158	0.081	0.177	1.664712	1	4294967295
6987.026888737	0.000000000	0.714	-0.323	0.082	0.119	1.946622	1	4294967295
6987.326334390	0.000000000	0.714	-0.556	0.078	0.047	2.194925	1	4294967295
6987.625914104	0.000000000	0.743	-0.725	0.080	-0.002	1.939632	1	4294967295
6987.925372160	0.000000000	0.814	-0.943	0.094	-0.060	2.040100	1	4294967295
6988.224967455	0.000000000	0.873	-1.149	0.103	-0.110	1.901075	1	4294967295
6988.524424332	0.000000000	0.973	-1.392	0.122	-0.168	1.964615	1	4294967295
6988.824001271	0.000000000	1.046	-1.616	0.134	-0.214	1.780514	1	4294967295
6989.123435263	0.000000000	1.254	-1.842	0.180	-0.260	2.839645	1	4294967295
6989.423055903	0.000000000	1.319	-2.063	0.185	-0.298	1.563751	1	4294967295
6989.722564299	0.000000000	1.441	-2.379	0.206	-0.359	1.856955	1	4294967295
6990.022153883	0.000000000	1.611	-2.606	0.236	-0.391	1.488975	1	4294967295
6990.321799398	0.000000000	1.765	-2.810	0.259	-0.415	1.320290	1	4294967295
6990.621576920	0.000000000	1.965	-3.084	0.294	-0.455	1.835255	1	4294967295
6990.921386782	0.000000000	2.133	-3.323	0.317	-0.482	1.551398	1	4294967295
6991.221044947	0.000000000	2.278	-3.610	0.333	-0.519	1.078121	1	4294967295
6991.520857746	0.000000000	2.442	-3.827	0.351	-0.535	0.834969	1	4294967295
6991.820763726	0.000000000	2.608	-4.006	0.367	-0.541	0.699732	1	4294967295
6992.120729594	0.000000000	2.794	-4.151	0.386	-0.538	0.720761	1	4294967295
6992.420686139	0.000000000	3.002	-4.238	0.407	-0.521	0.808803	1	4294967295
6992.720679629	0.000000000	3.242	-4.298	0.434	-0.500	1.038888	1	4294967295
6993.020910671	0.000000000	3.494	-4.335	0.462	-0.475	1.172452	1	4294967295
6993.321140181	0.000000000	3.698	-4.288	0.473	-0.430	1.351409	1	4294967295
6993.621226552	0.000000000	3.875	-4.181	0.476	-0.373	1.724770	1	4294967295
6993.921279299	0.000000000	3.985	-4.086	0.461	-0.321	1.770933	1	4294967295
6994.221406997	0.000000000	4.041	-3.933	0.434	-0.256	2.017010	1	4294967295
6994.521499354	0.000000000	4.256	-3.788	0.451	-0.203	2.759410	1	4294967295
6994.821364567	0.000000000	4.229	-3.685	0.405	-0.157	2.089920	1	4294967295
6995.121290439	0.000000000	4.367	-3.474	0.405	-0.093	3.564854	1	4294967295
6995.421245586	0.000000000	4.342	-3.443	0.365	-0.073	1.815555	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
6996.942329758	0.000000000	4.281	-3.531	0.322	-0.084	1.489088	1	4294967295
6997.220501772	0.000000000	4.215	-3.582	0.279	-0.084	1.315527	1	4294967295
